pair_id,condition,subject,confidence,bn_context,banglish_context,bn_question,banglish_question,bn_correct_answer,banglish_correct_answer,bn_wrong_answer,banglish_wrong_answer,hallucination_type_guess,source_original_pair_id,reviewer_status,reviewer_notes
pilot_000356,no_context,mathematics,low,,,"হালিম প্রতি বছর ৩ ইঞ্চি হারে বৃদ্ধি পায়। যদি সে বর্তমানে ২০ ইঞ্চি লম্বা হয়, ১০ বছর পর তার উচ্চতা কত হবে?","halimo prti bochor 3 inchi hare briddhi payo. jodi she bortomane 20 inchi lomba hoy, 10 bosor poro tar uchchota koto hobe?",৫০,50,১০০,100,fabricated,bnp_020848,,
pilot_000357,no_context,history,low,,,‘বিপদ’ ও ‘ছায়া’ শব্দ দুটির সন্ধিতে কোন শব্দ গঠিত হয়?,‘bipodo’ o ‘chhaya’ shobdo dutiro sondhite kon shobdo gothito hoy?,বিপচ্ছায়া,bipochchhaya,বিপদছায়া,bipodochhaya,fabricated,bnp_020912,,
pilot_000358,no_context,bcs,low,,,রবীন্দ্রনাথ কোন কারক বাদ দিতে চেয়েছিলেন?,robindronatho kon karoko bado dite cheyechhileno?,সম্প্রদান কারক,somprodano karoko,অপাদান কারক,opadano karoko,fabricated,bnp_020969,,
pilot_000359,no_context,bcs,low,,,মুক্তিযুদ্ধে বীরত্বপূর্ণ অবদানের জন্য কতজনকে বীরউত্তম খেতাবে ভূষিত করা হয়?,muktijuddhe birotbopurno obodanero jnno kotojonoke birouttomo khetabe bhushito kora hoy?,৬৮ জন,68 jon,৫৮ জন,58 jon,fabricated,bnp_020995,,
pilot_000360,no_context,idiom_meaning,low,,,"""চাপা পড়া"" এর ভাবার্থ কী?","""chapa pora"" er bhabartho kii?",বিস্মৃত হওয়া। আহত হওয়া। নিবৃত্ত হওয়া,bismrito hooya. ahoto hooya. nibritto hooya,"পাল্লা দেওয়া, প্রতিযোগিতা করা","palla deoya, protijogita kora",fabricated,bnp_021060,,
pilot_000361,has_context,law,low,"কর প্রদানে ব্যর্থ জমিদারদের জমি বিক্রয়ের বিধান এত কড়াকড়ি ও নির্দয়ভাবে প্রয়োগ করা হতো যে, তা সূর্যাস্তের মতোই অপ্রতিরোধ্য ও অবশ্যম্ভাবী ছিল এবং তাতে অনেক বড় বড় জমিদার বংশের পতন তথা বৈভব-সম্পদের সূর্য অস্তমিত হতো।","koro prodane bjortho jomidarodero jomi bikroyero bidhano eto korakori o nirdoyobhabe proyogo kora hoto je, ta surjastero motoi oprotirodhjo o oboshjombhabi silo ebng tate oneko boro boro jomidaro bongshero potono totha boibhobo-sompodero surjo ostomito hoto.","প্রদত্ত প্রসঙ্গ অনুযায়ী রাজস্ব বিক্রয় আইন, ১৭৯৩ সম্পর্কে কী তথ্য দেওয়া হয়েছে?","prodotto prosngo onujayi rajosbo bikroyo ain, 1793 somporke kii tothjo deoya hoyeche?","কর প্রদানে ব্যর্থ জমিদারদের জমি বিক্রয়ের বিধান এত কড়াকড়ি ও নির্দয়ভাবে প্রয়োগ করা হতো যে, তা সূর্যাস্তের মতোই অপ্রতিরোধ্য ও অবশ্যম্ভাবী ছিল এবং তাতে অনেক বড় বড় জমিদার বংশের পতন তথা বৈভব-সম্পদের সূর্য অস্তমিত হতো।","koro prodane bjortho jomidarodero jomi bikroyero bidhano eto korakori o nirdoyobhabe proyogo kora hoto je, ta surjastero motoi oprotirodhjo o oboshjombhabi chilo ebong tate oneko boro boro jomidaro bongshero potono totha boibhobo-sompodero surjo ostomito hoto.","কর প্রদানে ব্যর্থ রায়তদের জমি বিক্রয়ের বিধান এত কড়াকড়ি ও নির্দয়ভাবে প্রয়োগ করা হতো যে, তা সূর্যাস্তের মতোই অপ্রতিরোধ্য ও অবশ্যম্ভাবী ছিল এবং তাতে অনেক বড় বড় জমিদার বংশের পতন তথা বৈভব-সম্পদের সূর্য অস্তমিত হতো।","koro prodane bjortho rayotodero jomi bikroyero bidhano eto korakori o nirdoyobhabe proyogo kora hoto je, ta surjastero motoi oprotirodhjo o oboshjombhabi silo ebng tate oneko boro boro jomidaro bongshero potono totha boibhobo-sompodero surjo ostomito hoto.",relational,bnp_021119,,
pilot_000362,no_context,antonym,low,,,'বাদলা' শব্দের বিপরীতার্থক শব্দ-,'badola' shobder biporitarthoko shobdo-,শুকনা,shukona,হাসি,hasi,fabricated,bnp_021171,,
pilot_000363,has_context,history,low,অষ্টাদশ শতাব্দীর মাঝামাঝি সময়ে জালালপুর পরগনার জমিদার শেখ ইনায়েতউল্লাহ আহসান মঞ্জিলের বর্তমান স্থানে রংমহল নামে একটি প্রমোদভবন তৈরি করেন। পরবর্তীতে তার পুত্র শেখ মতিউল্লাহ রংমহলটি ফরাসি বণিকদের কাছে বিক্রি করে দেন। বাণিজ্য কুঠি হিসাবে এটি দীর্ঘদিন পরিচিত ছিল। এরপরে ১৮৩০-এ বেগমবাজারে বসবাসকারী নওয়াব আবদুল গনির পিতা খাজা আলীমুল্লাহ এটি ক্রয় করে বসবাস শুরু করেন। এই বাসভবনকে কেন্দ্র করে খাজা আবদুল গনি মার্টিন অ্যান্ড কোম্পানী নামক একটি ইউরোপীয় নির্মাণ ও প্রকৌশল-প্রতিষ্ঠানকে দিয়ে একটি মাস্টারপ্ল্যান তৈরী করান।,oshtadosho shotabdiro majhamajhi somoye jalalopuro porogonaro jomidaro shekho inayetoullaho ahosano monjilero bortomano sthane rongmoholo name ekti promodobhobono toiri koren. porobortite tar putro shekho motiullaho rongmoholoti forasi bonikodero kache bikri kore deno. banijjo kuthi hisabe eti dirghodino porichito silo. eropore 1830-e begomobajare bosobasokari nooyabo abodulo goniro pita khaja alimullaho eti kroyo kore bosobaso shuru koren. ei basobhobonoke kendro kore khaja abodulo goni martino ojando kompani namoko ekti iuropiyo nirmano o prokousholo-protishthanoke diye ekta mastaropljano toiri korano.,আহসান মঞ্জিলের পূর্বের নাম রংমহল কখন থেকে পরিচিত ছিল?,ahosano monjilero purbero naam rongmoholo kokhono theke porichito silo?,অষ্টাদশ শতাব্দীর মাঝামাঝি সময় থেকে,oshtadosho shotabdiro majhamajhi somoyo theke,অষ্টাদশ শতাব্দীর মাঝামাঝি সময় থেখে,oshtadosho shotabdiro majhamajhi somoyo thekhe,relational,bnp_021309,,
pilot_000364,no_context,idiom_meaning,low,,,"""পথ চাওয়া"" এর ভাবার্থ কী?","""potho chaoya"" er bhabartho ki?","আগমনের প্রতীক্ষা করা, কোনোকিছুর জন্য অপেক্ষা করা","agomonero protiksha kora, konokichhuro jnno opeksha kora","মুখচোরা, লাজুক, ভালো মানুষের ভান করে এমন","mukhochora, lajuko, bhalo manushero bhano kore emono",fabricated,bnp_021310,,
pilot_000365,has_context,others,low,জীবনানন্দ দাশ ১৮৯৯ সালের ১৭ ফেব্রুয়ারি বরিশাল শহরে জন্মগ্রহণ করেন।,jibonanondo dasho 1899 shaler 17 februyari borishalo shohore jonmogrohono koren.,জীবনানন্দ দাশের জন্মতারিখ কী?,jibonanondo dashero jonmotarikho ki?,১৭ ফেব্রুয়ারি ১৮৯৯।,17 februyari 1899.,১৮ ফেব্রুয়ারি ১৮৯৯।,18 februyari 1899.,numeric,bnp_021414,,
pilot_000366,no_context,mathematics,low,,,একটি সিনেমা হলে ২৫০ টি আসন আছে. একটি টিকিটের মূল্য একজন প্রাপ্তবয়স্কের জন্য ৳৬ এবং একটি শিশুর জন্য ৳৪। থিয়েটারটি পরিপূর্ণ এবং ১৮৮ জন শিশু রয়েছে। এই মুভি সেশনের জন্য মোট টিকিটের আয় কত?,ekta sinema hole 250 ta asono ache. ekti tikitero muljo ekojono praptoboyoskero jonno tk6 ebng ekti shishuro jnno tk4. thiyetaroti poripurno ebng 188 jon shishu royeche. ei mubhi seshonero jnno mott tikitero ayo koto?,১১২৪,1124,২২৪৮,2248,fabricated,bnp_021425,,
pilot_000367,no_context,science,low,,,লিথাল জিনের কারণে কোন কোন রোগ হয়?,lithalo jinero karone kon kon rogo hoy?,হিমোফিলিয়া ও থ্যালাসেমিয়া,himofiliya o thjalasemiya,থ্যালাসেমিয়া ও বর্ণান্ধতা,thjalasemiya o bornandhota,fabricated,bnp_021515,,
pilot_000368,has_context,law,low,"ধারা ৬ ও উপ-ধারা (১) এ বর্ণিত ক্ষমতা ও কার্যাবলী ছাড়াও ওয়ার্ড সভা, ক্ষেত্র বিশেষে, বিশেষ সভা আহবানের জন্য পরিষদকে অনুরোধ করিতে পারিবে।","dhara 6 o upo-dhara (1) e bornito kshomota o karjaboli chharao oyardo sobha, kshetro bisheshe, bishesho sobha ahobanero jonno porishodoke onurodho korite paribe.","প্রদত্ত প্রসঙ্গ অনুযায়ী স্থানীয় সরকার (ইউনিয়ন পরিষদ) আইন, ২০০৯-এর ধারা ৭ সম্পর্কে কী বলা হয়েছে?","prodotto prosongo anujayi sthaniyo sorkar (iuniyono porishodo) ain, 2009-er dhara 7 somporke ki bola hoise?","ধারা ৬ ও উপ-ধারা (১) এ বর্ণিত ক্ষমতা ও কার্যাবলী ছাড়াও ওয়ার্ড সভা, ক্ষেত্র বিশেষে, বিশেষ সভা আহবানের জন্য পরিষদকে অনুরোধ করিতে পারিবে।","dhara 6 o upo-dhara (1) e bornito kshomota o karjaboli chharao oyardo sobha, kshetro bisheshe, bishesho sobha ahobanero jnno porishodoke onurodho korite paribe.","ধারা ৬ ও উপ-ধারা (১) এ বর্ণিত ক্ষমতা ও কার্যাবলী ছাড়াও ওয়ার্ড সভা, ক্ষেত্র বিশেষে, বিশেষ সভা আহবানের জন্য পরিষদকে অনুরোধ করিতে পারিবে না।","dhara 6 o upo-dhara (1) e bornito kshomota o karjaboli chharao oyardo sobha, kshetro bisheshe, bishesho sobha ahobanero jonno porishodoke onurodho korite paribe naa.",numeric,bnp_021705,,
