item_id,condition,context,question,answer,your_label,your_type,your_difficulty,your_notes
train_1054,has_context,'অনাবৃষ্টি' শব্দটির ব্যাসবাক্য হলো: নাই বৃষ্টি।,"ব্যাসবাক্য অনুযায়ী, 'অনাবৃষ্টি' শব্দটি কোন সমাসের উদাহরণ?",নঞ বহুব্রীহি,wrong,,easy,
train_1055,no_context,,"""ইচ্ছে থাকলে উপায় হয়"" এর ভাবার্থ কী?",একের দায়/দোষ অপরের ওপর চাপানো,wrong,fabricated,easy,
train_1056,has_context,"cos(nπ/2) ধারায় n=1,2,3,4 হলে পদগুলো যথাক্রমে ০, −১, ০, ১। তাই চতুর্থ পদ ১।",অনুক্রমটির দ্বিতীয় পদ কত?,−১।,correct,none,hard,
train_1057,no_context,,সুলিখিত চিঠি অনেক সময় উন্নত সাহিত্য হিসেবে বিবেচিত হয়- এর উদাহরণ কোনটি?,আবুল মনসুর আহম্মদের 'বিলেতে সাড়ে সাতশ দিন',,,,
train_1058,no_context,,শামসুর রাহমান কত সালে মৃত্যুবরণ করেন?,১৯৫১ সালের ১৬ এপ্রিল,,,,
train_1059,has_context,"বিষ্ণু সহস্রনামের ৫৭তম নামটি হল কৃষ্ণ, যার অর্থ, আদি শঙ্করের মতে আনন্দের অস্তিত্ব।[11] কৃষ্ণের একাধিক নাম ও অভিধা রয়েছে। কৃষ্ণের সর্বাধিক প্রচলিত নামদুটি হল গোবিন্দ (গো-অন্বেষক) ও গোপাল (গো-রক্ষাকারী)। এই নামদুটি ব্রজে কৃষ্ণের প্রথম জীবনের সঙ্গে সম্পর্কযুক্ত।[12][13] কোনো কোনো নামের আঞ্চলিক গুরুত্বও রয়েছে। যেমন, জগন্নাথ নামটি। ওড়িশায় এই নামে একটি বিশেষ মূর্তিতে পূজিত হন কৃষ্ণ।[14]",প্রদত্ত অনুচ্ছেদে “কৃষ্ণের সর্বাধিক প্রচলিত নামদুটি হল” সম্পর্কে মূল বক্তব্যটি কী?,কৃষ্ণের সর্বাধিক প্রচলিত নামদুটি হল গোবিন্দ (গো-অন্বেষক) ও গোপাল (গো-রক্ষাকারী) নয়।,wrong,,hard,
train_1060,has_context,'জ্ঞানশূন্য' শব্দটির ব্যাসবাক্য হলো: জ্ঞান দ্বারা শূন্য।,"ব্যাসবাক্য অনুযায়ী, 'জ্ঞানশূন্য' শব্দটি কোন সমাসের উদাহরণ?",দ্বিতীয়া তৎপুরুষ,wrong,,hard,
train_1061,has_context,বর্গক্ষেত্রের বাহু ৪√২ একক হলে ক্ষেত্রফল=(৪√২)²=৩২ বর্গ একক এবং পরিসীমা=৪×৪√২=১৬√২ একক।,একটি বর্গক্ষেত্রের বর্ণের দৈর্ঘ্য 4√2 একক হলে ঐ বর্গক্ষেত্রের ক্ষেত্রফল কত বর্গ একক?,৩২ বর্গ একক।,correct,none,hard,
train_1062,has_context,২০০৭ সালে অভ্র কিবোর্ডের বহনযোগ্য সংস্করণ প্রকাশ করা হয়। এতে অভ্র কিবোর্ড পূর্ণ সংস্করণের সমস্ত সুবিধা রয়েছে। এছাড়া কম্পিউটারে অ্যাডমিন অ্যাক্সেস নেই এমন কম্পিউটারে অভ্র কিবোর্ড চলাকালীন অবস্থায় অস্থায়ীভাবে বাংলা ফন্ট ইন্সটল করার জন্য রয়েছে 'ভার্চুয়াল বাংলা ফন্ট ইন্সটলার' নামে একটি প্রোগ্রাম।,অভ্র বহনযোগ্য সংস্করণে অ্যাডমিন অ্যাক্সেসবিহীন কম্পিউটারে কীভাবে বাংলা ফন্ট ব্যবহার করা যায়?,'ভার্চুয়াল বাংলা ফন্ট ইন্সটলার' এর মাধ্যমে অস্থায়ীভাবে,correct,none,hard,
train_1063,no_context,,‘সন্ধি’ শব্দের সন্ধি বিচ্ছেদ কী?,সম্ + ধী,wrong,fabricated,hard,
